,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Frequenza,Risoluzione,Pixel,GpuCompany,MemoriaSSD,SolidStateDisk,TotalMemory,dedicated_GPU
798,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.62,985.0,2.5,1920x1080,2073600,Nvidia,256,True,256,True
799,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX1060,Windows 10,2.24,1339.0,2.8,1920x1080,2073600,Nvidia,128,True,1152,True
800,Vero,K146 (N3350/4GB/32GB/W10),Notebook,14.0,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.22,202.9,1.1,1920x1080,2073600,Intel,0,False,32,False
801,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.37,1970.0,2.7,1920x1080,2073600,Intel,512,True,512,False
802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD Radeon R7 M460,Windows 10,2.08,959.0,2.5,1920x1080,2073600,AMD,256,True,256,True
803,Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8,512GB Flash Storage,Intel HD Graphics 5300,Mac OS X,0.92,1165.0,1.2,2304x1440,3317760,Intel,0,False,512,False
804,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.42,2330.0,2.5,2560x1440,3686400,Intel,256,True,256,False
805,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.63,299.0,1.1,1366x768,1049088,Intel,0,False,32,False
806,Dell,Latitude 3580,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,1.95,810.0,2.5,1366x768,1049088,Intel,128,True,128,False
807,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.38,1349.0,2.7,1920x1080,2073600,Intel,256,True,256,False
808,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8,256GB SSD,AMD Radeon R5 M420X,Windows 10,2.0,739.0,2.0,1920x1080,2073600,AMD,256,True,256,True
809,HP,ZBook 17,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia Quadro M2200,Windows 10,3.14,2064.9,2.8,1920x1080,2073600,Nvidia,256,True,256,True
810,Asus,Pro P2540UA-XS51,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.37,1099.0,2.5,1920x1080,2073600,Intel,256,True,256,False
811,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.29,1499.0,2.5,1920x1080,2073600,Intel,256,True,256,False
812,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,1749.0,2.5,3840x2160,8294400,Nvidia,256,True,256,True
813,Dell,Latitude 3180,Netbook,11.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,128GB SSD,Intel HD Graphics 505,Windows 10,1.63,744.0,1.1,1366x768,1049088,Intel,128,True,128,False
814,HP,EliteBook 820,Netbook,12.5,1366x768,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.26,1389.0,2.6,1366x768,1049088,Intel,256,True,256,False
815,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,780.0,2.3,1366x768,1049088,Intel,0,False,500,False
816,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,1366x768,AMD A12-Series 9700P 2.5GHz,8,2048GB HDD,AMD Radeon R7 Graphics,Windows 10,2.04,629.0,2.5,1366x768,1049088,AMD,0,False,2048,True
817,Dell,Inspiron 7567,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1679.0,2.8,3840x2160,8294400,Nvidia,512,True,512,True
818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1024GB HDD,Nvidia GeForce 920M,Windows 10,2.4,609.0,2.5,1920x1080,2073600,Nvidia,0,False,1024,True
819,HP,Omen 17-an012dx,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1024GB HDD,AMD Radeon RX 580,Windows 10,3.74,1749.0,2.8,1920x1080,2073600,AMD,0,False,1024,True
820,MSI,GE72MVR 7RG,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1024GB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2415.0,2.8,1920x1080,2073600,Nvidia,512,True,1536,True
821,Samsung,Notebook 9,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,0.81,1499.0,2.5,1920x1080,2073600,Intel,256,True,256,False
822,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1024GB HDD,Nvidia GeForce GT 940MX,Windows 10,1.98,961.0,2.7,1920x1080,2073600,Nvidia,0,False,1024,True
823,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD Radeon R5 M420,Windows 10,2.18,789.81,2.5,1920x1080,2073600,AMD,256,True,256,True
824,Lenovo,Thinkpad T470s,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,1859.0,2.7,1920x1080,2073600,Intel,256,True,256,False
825,Razer,Blade Stealth,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.5GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.29,1799.0,2.5,3840x2160,8294400,Intel,512,True,512,False
826,HP,Chromebook 11,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.23,385.0,1.6,1366x768,1049088,Intel,0,False,16,False
827,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,4.36,2505.02,2.8,1920x1080,2073600,Nvidia,128,True,1152,True
828,Dell,Latitude 3480,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.76,755.0,2.3,1366x768,1049088,Intel,0,False,500,False
829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,489.9,2.0,1366x768,1049088,Intel,0,False,500,False
830,Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.25,1090.0,2.5,1366x768,1049088,Intel,128,True,128,False
831,Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.13,2499.0,2.7,1920x1080,2073600,Intel,512,True,512,False
832,MSI,GL62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.4,1199.0,2.5,1920x1080,2073600,Nvidia,256,True,256,True
833,Lenovo,ThinkPad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB Flash Storage,Intel HD Graphics 620,Windows 10,1.13,1875.0,2.5,1920x1080,2073600,Intel,0,False,256,False
834,Toshiba,Satellite Pro,Notebook,14.0,1366x768,Intel Pentium Dual Core 4405U 2.1GHz,4,128GB SSD,Intel HD Graphics 510,Windows 10,1.75,499.0,2.1,1366x768,1049088,Intel,128,True,128,False
835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,1358.0,2.5,1920x1080,2073600,Intel,256,True,256,False
836,Dell,Latitude 3480,Notebook,14.0,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.76,585.0,2.0,1366x768,1049088,Intel,0,False,500,False
837,Acer,Chromebook 11,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.35,355.0,1.6,1366x768,1049088,Intel,0,False,32,False
838,Acer,Swift 3,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,1.5,619.0,2.4,1920x1080,2073600,Intel,128,True,128,False
839,Razer,Blade Pro,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32,512GB SSD,Nvidia GeForce GTX 1080,Windows 10,3.49,5499.0,2.9,3840x2160,8294400,Nvidia,512,True,512,True
840,Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,16,512GB SSD,Intel HD Graphics 520,Windows 10,1.1,2099.0,2.6,2560x1440,3686400,Intel,512,True,512,False
841,Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1024GB HDD,Nvidia GeForce 920,Linux,2.1,519.0,2.5,1920x1080,2073600,Nvidia,0,False,1024,True
842,Lenovo,Thinkpad T460,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.7,1186.0,2.3,1920x1080,2073600,Intel,256,True,256,False
843,Lenovo,ThinkPad T470s,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,1650.0,2.6,1920x1080,2073600,Intel,256,True,256,False
844,Dell,Alienware 15,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1070,Windows 10,3.21,2774.63,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
845,Asus,Rog GL702VS-BA023T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2419.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
846,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,669.0,2.4,1366x768,1049088,Intel,0,False,500,False
847,Lenovo,N42-20 Chromebook,Notebook,14.0,1366x768,Intel Celeron Quad Core N3160 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.5,325.0,1.6,1366x768,1049088,Intel,0,False,16,False
848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB HDD,Intel HD Graphics 620,Windows 10,2.3,590.0,2.5,1920x1080,2073600,Intel,0,False,128,False
849,Asus,Rog GL702VM-GC017T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,1799.0,2.6,1920x1080,2073600,Nvidia,512,True,1536,True
851,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,512GB SSD +  1024GB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3072.89,2.8,1920x1080,2073600,Nvidia,512,True,1536,True
852,HP,ProBook 470,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1024GB HDD,Nvidia GeForce 930MX,Windows 10,2.63,910.0,2.5,1600x900,1440000,Nvidia,0,False,1024,True
853,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,2.18,713.99,2.5,1366x768,1049088,Intel,128,True,128,False
854,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,Windows 7,1.54,1870.0,2.5,1920x1080,2073600,Intel,512,True,512,False
855,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,256GB SSD,AMD Radeon R5 M420,Windows 10,2.18,739.0,2.7,1920x1080,2073600,AMD,256,True,256,True
856,HP,Chromebook X360,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Chrome OS,1.4,615.0,1.1,1366x768,1049088,Intel,0,False,32,False
857,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,512GB SSD,Nvidia GeForce 940M,Windows 10,1.45,1026.0,2.3,1920x1080,2073600,Nvidia,512,True,512,True
858,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,2277.0,2.5,1920x1080,2073600,Intel,256,True,256,False
859,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,Windows 10,1.54,1468.0,2.5,1920x1080,2073600,Intel,512,True,512,False
860,HP,250 G6,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128GB SSD,Intel HD Graphics 400,No OS,1.86,299.0,1.6,1366x768,1049088,Intel,128,True,128,False
862,Asus,Rog GL502VM-DS74,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,2.1,1899.0,2.8,1920x1080,2073600,Nvidia,128,True,1152,True
863,Dell,Inspiron 5767,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1024GB HDD,AMD Radeon R7 M445,Linux,2.83,865.0,2.7,1920x1080,2073600,AMD,0,False,1024,True
864,Lenovo,ThinkPad T470p,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia GeForce GT 940MX,Windows 10,1.96,1903.0,2.8,1920x1080,2073600,Nvidia,256,True,256,True
865,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce GTX 930MX,Windows 10,2.3,787.0,2.7,1920x1080,2073600,Nvidia,256,True,256,True
866,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,1.9,945.0,2.5,1920x1080,2073600,Intel,128,True,128,False
867,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1024GB HDD,Intel HD Graphics 505,Windows 10,2.0,449.0,1.1,1366x768,1049088,Intel,0,False,1024,False
868,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,2559.0,2.8,1920x1080,2073600,Intel,256,True,256,False
869,Dell,Inspiron 5368,Notebook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8,1024GB HDD,Intel HD Graphics 520,Windows 10,1.62,649.0,2.3,1920x1080,2073600,Intel,0,False,1024,False
870,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2.0GHz,4,1024GB HDD,Intel HD Graphics 520,No OS,2.2,469.0,2.0,1920x1080,2073600,Intel,0,False,1024,False
871,Lenovo,ThinkPad E570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1024GB HDD,Intel HD Graphics 620,Windows 10,2.3,850.66,2.5,1920x1080,2073600,Intel,0,False,1024,False
872,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,AMD Radeon R7 M465,Windows 10,1.84,1349.0,2.6,1920x1080,2073600,AMD,256,True,256,True
873,Toshiba,Portege X30-D-10X,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.05,1285.0,2.5,1920x1080,2073600,Intel,128,True,128,False
874,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1024GB HDD,Nvidia GeForce GTX 1050,No OS,2.5,1017.0,2.5,1920x1080,2073600,Nvidia,0,False,1024,True
875,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7660U 2.5GHz,16,512GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.29,2240.0,2.5,3200x1800,5760000,Intel,512,True,512,False
876,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.07,910.0,2.3,1920x1080,2073600,Intel,0,False,500,False
877,Toshiba,Portégé Z30-C-188,Ultrabook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1095.0,2.3,1366x768,1049088,Intel,256,True,256,False
878,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.37,1950.0,2.7,1920x1080,2073600,Intel,256,True,256,False
879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.56,902.0,2.5,1920x1080,2073600,Intel,256,True,256,False
880,Dell,Precision 3520,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1024GB HDD,Nvidia Quadro M620,Windows 10,2.23,1778.0,2.8,1920x1080,2073600,Nvidia,0,False,1024,True
881,Lenovo,ThinkPad L570,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.38,1055.0,2.5,1366x768,1049088,Intel,0,False,500,False
882,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1024GB HDD,AMD Radeon R5 M430,No OS,2.2,479.0,2.0,1920x1080,2073600,AMD,0,False,1024,True
883,Toshiba,Tecra A50-D-11D,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.0,1388.0,2.7,1920x1080,2073600,Intel,256,True,256,False
884,Lenovo,Thinkpad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,180GB SSD,Intel HD Graphics 620,Windows 10,1.44,735.0,2.4,1920x1080,2073600,Intel,180,True,180,False
885,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.23,1849.0,2.7,1920x1080,2073600,Nvidia,256,True,256,True
886,Dell,Latitude 7280,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,1690.0,2.8,1920x1080,2073600,Intel,256,True,256,False
887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1024GB HDD,Intel HD Graphics 505,Linux,2.0,398.99,1.1,1366x768,1049088,Intel,0,False,1024,False
888,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.28,935.0,2.3,1920x1080,2073600,Nvidia,256,True,256,True
889,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD +  1024GB HDD,Nvidia GeForce 940MX,Windows 10,2.18,912.5,2.5,1920x1080,2073600,Nvidia,128,True,1152,True
890,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,839.0,2.5,1920x1080,2073600,Intel,256,True,256,False
891,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,1700.0,2.5,1920x1080,2073600,Intel,256,True,256,False
892,HP,Pavilion x360,2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.3,684.8,2.5,1366x768,1049088,Intel,0,False,500,False
893,Asus,VivoBook L402NA,Notebook,14.1,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.65,348.0,1.1,1366x768,1049088,Intel,0,False,32,False
894,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,1024GB HDD,Nvidia GeForce 940MX,Windows 10,2.2,669.0,2.5,1920x1080,2073600,Nvidia,0,False,1024,True
895,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,Intel HD Graphics,Windows 10,2.2,369.0,1.6,1366x768,1049088,Intel,0,False,500,False
896,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,1799.0,2.5,1920x1080,2073600,Intel,256,True,256,False
897,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1024GB HDD,AMD Radeon R5 M420X,Linux,2.18,455.7,2.0,1366x768,1049088,AMD,0,False,1024,True
898,Asus,Rog GL753VD-GC082T,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,12,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1369.9,2.5,1920x1080,2073600,Nvidia,128,True,1152,True
899,Acer,Chromebook C731-C78G,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.25,297.0,1.6,1366x768,1049088,Intel,0,False,32,False
900,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,1600x900,AMD A4-Series 7210 2.2GHz,4,500GB HDD,AMD Radeon R3,Windows 10,2.8,379.0,2.2,1600x900,1440000,AMD,0,False,500,True
901,HP,Probook 640,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.95,1265.0,2.5,1920x1080,2073600,Intel,128,True,128,False
902,HP,Envy x360,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Intel HD Graphics 620,Windows 10,1.42,1399.0,2.7,3200x1800,5760000,Intel,256,True,256,False
903,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.17,1699.0,2.7,1920x1080,2073600,Intel,256,True,256,False
904,Lenovo,ThinkPad T470s,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,1799.0,2.5,1920x1080,2073600,Intel,256,True,256,False
905,MSI,GS73VR Stealth,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  2048GB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,2649.0,2.6,3840x2160,8294400,Nvidia,512,True,2560,True
906,Toshiba,Portege X30-D-10V,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.05,1475.0,2.5,1920x1080,2073600,Intel,256,True,256,False
908,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1024GB HDD,Nvidia GeForce GTX 1050Ti,Linux,2.62,929.0,2.8,1920x1080,2073600,Nvidia,0,False,1024,True
909,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1024GB HDD,Nvidia GeForce 930MX,Windows 10,2.04,900.0,2.7,1920x1080,2073600,Nvidia,0,False,1024,True
910,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1024GB HDD,AMD Radeon R5 M420X,Windows 10,2.18,614.0,2.0,1366x768,1049088,AMD,0,False,1024,True
911,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,500GB HDD,Intel HD Graphics 620,Windows 10,1.9,935.0,2.6,1920x1080,2073600,Intel,0,False,500,False
912,Dell,XPS 13,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,8,512GB SSD,Intel HD Graphics 615,Windows 10,1.24,2013.1,1.3,3200x1800,5760000,Intel,512,True,512,False
